action,record_type,serial_title,nlm_unique_id,holdings_format,begin_volume,end_volume,begin_year,end_year,issns,currently_received,retention_policy,limited_retention_period,limited_retention_type,embargo_period,has_epub_ahead_of_print,has_supplements,ignore_warnings,last_modified
,HOLDING,A Series of research publications,NLM_0002744,Print,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,A Series of research publications,NLM_0002744,Print,9,9,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,A Series of research publications,NLM_0002744,Print,14,14,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,A.M.A. archives of dermatology and syphilology,NLM_14470040R,Print,,,0,0,0096-5979 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,A.M.A. archives of dermatology and syphilology,NLM_14470040R,Print,62,70,0,0,0096-5979 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,A.M.A. archives of dermatology,NLM_14470050R,Print,,,0,0,0096-5359 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,A.M.A. archives of dermatology,NLM_14470050R,Print,71,81,0,0,0096-5359 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,A.M.A. archives of industrial health,NLM_14470090R,Print,,,0,0,0567-3933 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,A.M.A. archives of industrial health,NLM_14470090R,Print,11,21,0,0,0567-3933 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,A.M.A. archives of industrial hygiene and occupational medicine,NLM_14470080R,Print,,,0,0,0096-6703 (Print),No,Permanently Retained,0,Years,0,No,No,No,9/20/23
,RANGE,A.M.A. archives of industrial hygiene and occupational medicine,NLM_14470080R,Print,1,10,1950,1954,0096-6703 (Print),No,Permanently Retained,0,Years,0,No,No,No,9/20/23
,HOLDING,A.M.A. archives of pathology,NLM_14470150R,Print,,,0,0,0096-6711 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/21/23
,RANGE,A.M.A. archives of pathology,NLM_14470150R,Print,50,69,1950,1959,0096-6711 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/21/23
,HOLDING,Abstracts from NIDR scientists,NLM_0257570,Print,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Abstracts from NIDR scientists,NLM_0257570,Print,1,44,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Abstracts of health care management studies,NLM_7900391,Print,,,0,0,0194-4908 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Abstracts of health care management studies,NLM_7900391,Print,15,23,0,0,0194-4908 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Abstracts of the ... General Meeting of the American Society for Microbiology. American Society for Microbiology. General Meeting,NLM_9208439,Print,,,0,0,1060-2011 (Electronic),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Abstracts of the ... General Meeting of the American Society for Microbiology. American Society for Microbiology. General Meeting,NLM_9208439,Print,,,1991,1999,1060-2011 (Electronic),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Abstracts of the Annual meeting of the American Society for Microbiology,NLM_0434103,Print,,,0,0,0094-8519 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Abstracts of the Annual meeting of the American Society for Microbiology,NLM_0434103,Print,72,90,0,0,0094-8519 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Academic emergency medicine : official journal of the Society for Academic Emergency Medicine,NLM_9418450,Print,,,0,0,"1069-6563 (Print), 1553-2712 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Academic emergency medicine : official journal of the Society for Academic Emergency Medicine,NLM_9418450,Print,6,10,1999,2003,"1069-6563 (Print), 1553-2712 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Academic psychiatry : the journal of the American Association of Directors of Psychiatric Residency Training and the Association for Academic Psychiatry,NLM_8917200,Print,,,0,0,"1042-9670 (Print), 1545-7230 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Academic psychiatry : the journal of the American Association of Directors of Psychiatric Residency Training and the Association for Academic Psychiatry,NLM_8917200,Print,13,26,1989,2002,"1042-9670 (Print), 1545-7230 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,ACCEL for physicians,NLM_8500865A,Print,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,ACCEL for physicians,NLM_8500865A,Print,15,17,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,ACCEL,NLM_7800552A,Print,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,ACCEL,NLM_7800552A,Print,4,15,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,"Accepted dental therapeutics; drugs used in dental practice, including a list of brands accepted by the Council on Dental Therapeutics of the American Dental Association",NLM_1271630,Print,,,0,0,0065-079X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,"Accepted dental therapeutics; drugs used in dental practice, including a list of brands accepted by the Council on Dental Therapeutics of the American Dental Association",NLM_1271630,Print,40,40,0,0,0065-079X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,ACCESS,NLM_7800553A,Print,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,ACCESS,NLM_7800553A,Print,1,4,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Accounts of chemical research,NLM_0157313,Print,,,0,0,"0001-4842 (Print), 1520-4898 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Accounts of chemical research,NLM_0157313,Print,1,,0,0,"0001-4842 (Print), 1520-4898 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Acta anaesthesiologica Scandinavica,NLM_0370270,Print,,,0,0,"0001-5172 (Print), 1399-6576 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
,RANGE,Acta anaesthesiologica Scandinavica,NLM_0370270,Print,43,48,1999,2004,"0001-5172 (Print), 1399-6576 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
,HOLDING,Acta anatomica. Supplementum,NLM_0370273,Print,,,0,0,0365-0332 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Acta anatomica. Supplementum,NLM_0370273,Print,35,64,0,0,0365-0332 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Acta cardiologica. Supplementum,NLM_0376316,Print,,,0,0,0373-7934 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Acta cardiologica. Supplementum,NLM_0376316,Print,1,30,0,0,0373-7934 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Acta cardiologica,NLM_0370570,Print,,,0,0,"0001-5385 (Print), 1784-973X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/3/23
,RANGE,Acta cardiologica,NLM_0370570,Print,55,64,2000,2009,"0001-5385 (Print), 1784-973X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/3/23
,HOLDING,Acta dermato-venereologica,NLM_0370310,Print,,,0,0,"0001-5555 (Print), 1651-2057 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
,RANGE,Acta dermato-venereologica,NLM_0370310,Print,78,93,1998,2013,"0001-5555 (Print), 1651-2057 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
,HOLDING,Acta endocrinologica. Supplementum,NLM_0370313,Print,,,0,0,0300-9750 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Acta endocrinologica. Supplementum,NLM_0370313,Print,24,289,0,0,0300-9750 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Acta histochemica. Supplementband,NLM_0061372,Print,,,0,0,0567-7556 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Acta histochemica. Supplementband,NLM_0061372,Print,6,42,0,0,0567-7556 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Acta medica Iugoslavica,NLM_0370324,Print,,,0,0,0375-8338 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Acta medica Iugoslavica,NLM_0370324,Print,18,25,0,0,0375-8338 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Acta medica Scandinavica. Supplementum,NLM_0370331,Print,,,0,0,0365-463X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Acta medica Scandinavica. Supplementum,NLM_0370331,Print,180,730,0,0,0365-463X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Acta neurologica Scandinavica. Supplementum,NLM_0370337,Print,,,0,0,"0065-1427 (Print), 1600-5449 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Acta neurologica Scandinavica. Supplementum,NLM_0370337,Print,2,,0,0,"0065-1427 (Print), 1600-5449 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Acta neurologica Scandinavica,NLM_0370336,Print,,,0,0,"0001-6314 (Print), 1600-0404 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
,RANGE,Acta neurologica Scandinavica,NLM_0370336,Print,95,110,1997,2004,"0001-6314 (Print), 1600-0404 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
,HOLDING,Acta neuropathologica,NLM_0412041,Print,,,0,0,"0001-6322 (Print), 1432-0533 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Acta neuropathologica,NLM_0412041,Print,93,108,0,0,"0001-6322 (Print), 1432-0533 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Acta obstetricia et gynecologica Scandinavica. Supplement,NLM_0337655,Print,,,0,0,0300-8835 (Print),Yes,Permanently Retained,0,Years,0,No,No,Yes,10/12/18
,RANGE,Acta obstetricia et gynecologica Scandinavica. Supplement,NLM_0337655,Print,,,1965,0,0300-8835 (Print),Yes,Permanently Retained,0,Years,0,No,No,Yes,10/12/18
,HOLDING,Acta obstetricia et gynecologica Scandinavica,NLM_0370343,Print,,,0,0,"0001-6349 (Print), 1600-0412 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Acta obstetricia et gynecologica Scandinavica,NLM_0370343,Print,,,1997,2004,"0001-6349 (Print), 1600-0412 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Acta odontologica Scandinavica. Supplementum,NLM_0370345,Print,,,0,0,0365-530X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/4/23
,RANGE,Acta odontologica Scandinavica. Supplementum,NLM_0370345,Print,1,70,1940,1975,0365-530X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/4/23
,HOLDING,Acta odontologica Scandinavica,NLM_0370344,Print,,,0,0,"0001-6357 (Print), 1502-3850 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Acta odontologica Scandinavica,NLM_0370344,Print,1,69,1939,2011,"0001-6357 (Print), 1502-3850 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Acta ophthalmologica Scandinavica. Supplement,NLM_9516974,Print,,,0,0,1395-3931 (Print),No,Permanently Retained,0,Years,0,No,No,No,9/9/22
,RANGE,Acta ophthalmologica Scandinavica. Supplement,NLM_9516974,Print,220,237,1997,2003,1395-3931 (Print),No,Permanently Retained,0,Years,0,No,No,No,9/9/22
,HOLDING,Acta ophthalmologica Scandinavica,NLM_9507578,Print,,,0,0,"1395-3907 (Print), 1600-0420 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Acta ophthalmologica Scandinavica,NLM_9507578,Print,,,1997,2004,"1395-3907 (Print), 1600-0420 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Acta orthopaedica. Supplementum,NLM_101244827,Print,,,0,0,"1745-3690 (Print), 1745-3704 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,10/12/18
,RANGE,Acta orthopaedica. Supplementum,NLM_101244827,Print,,,2005,0,"1745-3690 (Print), 1745-3704 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,10/12/18
,HOLDING,Acta orthopaedica,NLM_101231512,Print,,,0,0,"1745-3674 (Print), 1745-3682 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/10/23
,RANGE,Acta orthopaedica,NLM_101231512,Print,76,77,2005,2006,"1745-3674 (Print), 1745-3682 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/10/23
,HOLDING,Acta oto-laryngologica. Supplementum,NLM_0370355,Print,,,0,0,0365-5237 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/24/23
,RANGE,Acta oto-laryngologica. Supplementum,NLM_0370355,Print,159,465,1960,1989,0365-5237 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/24/23
,HOLDING,Acta oto-laryngologica,NLM_0370354,Print,,,0,0,"0001-6489 (Print), 1651-2251 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/3/23
,RANGE,Acta oto-laryngologica,NLM_0370354,Print,53,112,1961,1992,"0001-6489 (Print), 1651-2251 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/3/23
,HOLDING,"Acta paediatrica (Oslo, Norway : 1992). Supplement",NLM_9315043,Print,,,0,0,0803-5326 (Print),No,Permanently Retained,0,Months,0,No,No,No,3/5/19
,RANGE,"Acta paediatrica (Oslo, Norway : 1992). Supplement",NLM_9315043,Print,86,95,1997,2006,0803-5326 (Print),No,Permanently Retained,0,Months,0,No,No,No,3/5/19
,HOLDING,"Acta paediatrica (Oslo, Norway : 1992)",NLM_9205968,Print,,,0,0,"0803-5253 (Print), 1651-2227 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,"Acta paediatrica (Oslo, Norway : 1992)",NLM_9205968,Print,,,1997,2010,"0803-5253 (Print), 1651-2227 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Acta pathologica et microbiologica Scandinavica. Supplement,NLM_8211440,Print,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Acta pathologica et microbiologica Scandinavica. Supplement,NLM_8211440,Print,87,277,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,"Acta pathologica, microbiologica, et immunologica Scandinavica. Section A, Pathology",NLM_8206622,Print,,,0,0,0108-0164 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,"Acta pathologica, microbiologica, et immunologica Scandinavica. Section A, Pathology",NLM_8206622,Print,90,95,0,0,0108-0164 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,"Acta pathologica, microbiologica, et immunologica Scandinavica. Section B, Microbiology",NLM_8206623,Print,,,0,0,0108-0180 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,"Acta pathologica, microbiologica, et immunologica Scandinavica. Section B, Microbiology",NLM_8206623,Print,90,95,0,0,0108-0180 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,"Acta pathologica, microbiologica, et immunologica Scandinavica. Section C, Immunology",NLM_8206624,Print,,,0,0,0108-0202 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,"Acta pathologica, microbiologica, et immunologica Scandinavica. Section C, Immunology",NLM_8206624,Print,90,95,0,0,0108-0202 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,"Acta pathologica, microbiologica, et immunologica Scandinavica. Supplement",NLM_8211441,Print,,,0,0,0108-0172 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,"Acta pathologica, microbiologica, et immunologica Scandinavica. Supplement",NLM_8211441,Print,278,283,0,0,0108-0172 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Acta physiologica Scandinavica,NLM_0370362,Print,,,0,0,"0001-6772 (Print), 1365-201X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
,RANGE,Acta physiologica Scandinavica,NLM_0370362,Print,157,182,1996,2004,"0001-6772 (Print), 1365-201X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
,HOLDING,Acta psychiatrica Scandinavica. Supplementum,NLM_0370365,Print,,,0,0,"0065-1591 (Print), 1600-5473 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
,RANGE,Acta psychiatrica Scandinavica. Supplementum,NLM_0370365,Print,160,263,0,0,"0065-1591 (Print), 1600-5473 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
,RANGE,Acta psychiatrica Scandinavica. Supplementum,NLM_0370365,Print,326,326,0,0,"0065-1591 (Print), 1600-5473 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
,HOLDING,Acta psychiatrica Scandinavica,NLM_0370364,Print,,,0,0,"0001-690X (Print), 1600-0447 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Acta psychiatrica Scandinavica,NLM_0370364,Print,,,1997,2003,"0001-690X (Print), 1600-0447 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,"Acta radiologica (Stockholm, Sweden : 1987)",NLM_8706123,Print,,,0,0,"0284-1851 (Print), 1600-0455 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/5/23
,RANGE,"Acta radiologica (Stockholm, Sweden : 1987)",NLM_8706123,Print,41,47,2000,2006,"0284-1851 (Print), 1600-0455 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/5/23
,HOLDING,Acta radiologica. Supplement,NLM_101470699,Print,,,0,0,1600-5481 (Electronic),Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Acta radiologica. Supplement,NLM_101470699,Print,,,2004,0,1600-5481 (Electronic),Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Acta radiologica. Supplementum,NLM_0370370,Print,,,0,0,0365-5954 (Print),Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Acta radiologica. Supplementum,NLM_0370370,Print,143,,0,0,0365-5954 (Print),Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Acta rheumatologica Scandinavica. Supplementum,NLM_0400312,Print,,,0,0,0065-163X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Acta rheumatologica Scandinavica. Supplementum,NLM_0400312,Print,1,1,0,0,0065-163X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Acta rheumatologica Scandinavica. Supplementum,NLM_0400312,Print,5,15,0,0,0065-163X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Acta rheumatologica Scandinavica,NLM_0321403,Print,,,0,0,0001-6934 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Acta rheumatologica Scandinavica,NLM_0321403,Print,9,17,0,0,0001-6934 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Acta socio-medica Scandinavica. Supplement,NLM_0414076,Print,,,0,0,0301-7664 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Acta socio-medica Scandinavica. Supplement,NLM_0414076,Print,1,6,0,0,0301-7664 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Acta tuberculosea Scandinavica. Supplementum,NLM_14610300R,Print,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Acta tuberculosea Scandinavica. Supplementum,NLM_14610300R,Print,25,28,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Acta tuberculosea Scandinavica. Supplementum,NLM_14610300R,Print,39,41,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Acta tuberculosea Scandinavica. Supplementum,NLM_14610300R,Print,44,49,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Acta tuberculosea Scandinavica. Supplementum,NLM_14610300R,Print,51,51,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,"Addiction (Abingdon, England)",NLM_9304118,Print,,,0,0,"0965-2140 (Print), 1360-0443 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,"Addiction (Abingdon, England)",NLM_9304118,Print,88,99,1993,2004,"0965-2140 (Print), 1360-0443 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
